# ratings of documents by expert and novice judges
"ID" "annID" "docID" "round" "presentation.order" "rating" "ranking" "Naive.Expert"
"3865" "subj73" "doc433" 9 5 3 7 "expert"
"3866" "subj73" "doc317" 9 6 5 2 "expert"
"3867" "subj73" "doc277" 9 7 3 5 "expert"
"3868" "subj73" "doc097" 9 8 5 1 "expert"
"3869" "subj73" "doc146" 9 9 3 6 "expert"
"3870" "subj73" "doc463" 9 10 3 9 "expert"
"3871" "subj73" "doc160" 10 1 4 7 "expert"
"3872" "subj73" "doc080" 10 2 3 6 "expert"
"3873" "subj73" "doc125" 10 3 1 10 "expert"
"3874" "subj73" "doc531" 10 4 1 9 "expert"
"3875" "subj73" "doc430" 10 5 5 4 "expert"
"3876" "subj73" "doc537" 10 6 3 5 "expert"
"3877" "subj73" "doc256" 10 7 2 8 "expert"
"3878" "subj73" "doc222" 10 8 5 1 "expert"
"3879" "subj73" "doc247" 10 9 5 3 "expert"
"3880" "subj73" "doc312" 10 10 5 2 "expert"
"3881" "subj73" "doc242" 11 1 2 5 "expert"
"3882" "subj73" "doc045" 11 2 2 6 "expert"
"3883" "subj73" "doc429" 11 3 2 8 "expert"
"3884" "subj73" "doc388" 11 4 4 2 "expert"
"3885" "subj73" "doc235" 11 5 2 7 "expert"
"3886" "subj73" "doc112" 11 6 3 4 "expert"
"3887" "subj73" "doc532" 11 7 1 10 "expert"
"3888" "subj73" "doc070" 11 8 5 1 "expert"
"3889" "subj73" "doc128" 11 9 1 9 "expert"
"3890" "subj73" "doc050" 11 10 3 3 "expert"
"3891" "subj73" "doc519" 12 1 3 6 "expert"
"3892" "subj73" "doc198" 12 2 5 1 "expert"
"3893" "subj73" "doc216" 12 3 3 7 "expert"
"3894" "subj73" "doc377" 12 4 4 3 "expert"
"3895" "subj73" "doc484" 12 5 4 4 "expert"
"3896" "subj73" "doc360" 12 6 1 10 "expert"
"3897" "subj73" "doc472" 12 7 4 5 "expert"
"3898" "subj73" "doc021" 12 8 1 9 "expert"
"3899" "subj73" "doc153" 12 9 2 8 "expert"
"3900" "subj73" "doc058" 12 10 5 2 "expert"
"3901" "subj73" "doc183" 13 1 4 3 "expert"
"3902" "subj73" "doc140" 13 2 4 4 "expert"
"3903" "subj73" "doc030" 13 3 4 2 "expert"
"3904" "subj73" "doc385" 13 4 2 7 "expert"
"3905" "subj73" "doc227" 13 5 3 5 "expert"
"3906" "subj73" "doc107" 13 6 5 1 "expert"
"3907" "subj73" "doc413" 13 7 2 9 "expert"
"3908" "subj73" "doc035" 13 8 3 6 "expert"
"3909" "subj73" "doc383" 13 9 1 10 "expert"
"3910" "subj73" "doc323" 13 10 2 8 "expert"
"3911" "subj73" "doc028" 14 1 1 10 "expert"
"3912" "subj73" "doc228" 14 2 3 4 "expert"
"3913" "subj73" "doc493" 14 3 4 3 "expert"
"3914" "subj73" "doc082" 14 4 4 1 "expert"
"3915" "subj73" "doc158" 14 5 2 6 "expert"
"3916" "subj73" "doc092" 14 6 1 8 "expert"
"3917" "subj73" "doc141" 14 7 1 9 "expert"
"3918" "subj73" "doc508" 14 8 4 2 "expert"
"3919" "subj73" "doc453" 14 9 3 5 "expert"
"3920" "subj73" "doc229" 14 10 2 7 "expert"
"3921" "subj73" "doc396" 15 1 1 9 "expert"
"3922" "subj73" "doc046" 15 2 2 7 "expert"
"3923" "subj73" "doc285" 15 3 2 8 "expert"
"3924" "subj73" "doc154" 15 4 5 1 "expert"
"3925" "subj73" "doc294" 15 5 3 6 "expert"
"3926" "subj73" "doc457" 15 6 4 3 "expert"
"3927" "subj73" "doc012" 15 7 3 5 "expert"
"3928" "subj73" "doc443" 15 8 4 4 "expert"
"3929" "subj73" "doc281" 15 9 5 2 "expert"
"3930" "subj73" "doc044" 15 10 1 10 "expert"
"3931" "subj73" "doc151" 16 1 5 1 "expert"
"3932" "subj73" "doc471" 16 2 3 5 "expert"
"3933" "subj73" "doc498" 16 3 4 3 "expert"
"3934" "subj73" "doc241" 16 4 5 2 "expert"
"3935" "subj73" "doc255" 16 5 1 9 "expert"
"3936" "subj73" "doc302" 16 6 4 4 "expert"
"3937" "subj73" "doc102" 16 7 1 10 "expert"
"3938" "subj73" "doc149" 16 8 1 8 "expert"
"3939" "subj73" "doc274" 16 9 2 7 "expert"
"3940" "subj73" "doc329" 16 10 3 6 "expert"
"3941" "subj73" "doc103" 17 1 4 3 "expert"
"3942" "subj73" "doc230" 17 2 2 9 "expert"
"3943" "subj73" "doc049" 17 3 4 4 "expert"
"3944" "subj73" "doc313" 17 4 1 10 "expert"
"3945" "subj73" "doc436" 17 5 3 7 "expert"
"3946" "subj73" "doc502" 17 6 4 5 "expert"
"3947" "subj73" "doc507" 17 7 4 2 "expert"
"3948" "subj73" "doc239" 17 8 5 1 "expert"
"3949" "subj73" "doc192" 17 9 2 8 "expert"
"3950" "subj73" "doc184" 17 10 3 6 "expert"
"3951" "subj73" "doc191" 18 1 5 1 "expert"
"3952" "subj73" "doc397" 18 2 1 10 "expert"
"3953" "subj73" "doc404" 18 3 2 7 "expert"
"3954" "subj73" "doc291" 18 4 1 8 "expert"
"3955" "subj73" "doc528" 18 5 2 5 "expert"
"3956" "subj73" "doc195" 18 6 3 2 "expert"
"3957" "subj73" "doc238" 18 7 1 9 "expert"
"3958" "subj73" "doc015" 18 8 3 3 "expert"
"3959" "subj73" "doc345" 18 9 2 6 "expert"
"3960" "subj73" "doc110" 18 10 3 4 "expert"
"3961" "subj73" "doc475" 19 1 2 8 "expert"
"3962" "subj73" "doc403" 19 2 5 2 "expert"
"3963" "subj73" "doc378" 19 3 2 9 "expert"
"3964" "subj73" "doc040" 19 4 4 3 "expert"
"3965" "subj73" "doc454" 19 5 1 10 "expert"
"3966" "subj73" "doc211" 19 6 3 5 "expert"
"3967" "subj73" "doc139" 19 7 4 4 "expert"
"3968" "subj73" "doc004" 19 8 3 7 "expert"
"3969" "subj73" "doc008" 19 9 2 6 "expert"
"3970" "subj73" "doc067" 19 10 5 1 "expert"
"3971" "subj73" "doc296" 20 1 5 1 "expert"
"3972" "subj73" "doc077" 20 2 3 7 "expert"
"3973" "subj73" "doc156" 20 3 4 4 "expert"
"3974" "subj73" "doc136" 20 4 2 9 "expert"
"3975" "subj73" "doc263" 20 5 3 6 "expert"
"3976" "subj73" "doc207" 20 6 4 8 "expert"
"3977" "subj73" "doc003" 20 7 3 5 "expert"
"3978" "subj73" "doc520" 20 8 4 3 "expert"
"3979" "subj73" "doc343" 20 9 5 2 "expert"
"3980" "subj73" "doc171" 20 10 2 10 "expert"
"3981" "subj73" "doc517" 21 1 3 5 "expert"
"3982" "subj73" "doc148" 21 2 3 6 "expert"
"3983" "subj73" "doc495" 21 3 2 7 "expert"
"3984" "subj73" "doc029" 21 4 1 10 "expert"
"3985" "subj73" "doc161" 21 5 2 8 "expert"
"3986" "subj73" "doc365" 21 6 5 1 "expert"
"3987" "subj73" "doc005" 21 7 4 3 "expert"
"3988" "subj73" "doc371" 21 8 5 2 "expert"
"3989" "subj73" "doc282" 21 9 3 4 "expert"
"3990" "subj73" "doc293" 21 10 1 9 "expert"
"3991" "subj73" "doc124" 22 1 3 -1 "expert"
"3992" "subj73" "doc038" 22 2 4 -1 "expert"
"3993" "subj74" "doc196" 1 1 2 9 "expert"
"3994" "subj74" "doc238" 1 2 1 10 "expert"
"3995" "subj74" "doc537" 1 3 4 4 "expert"
"3996" "subj74" "doc266" 1 4 2 7 "expert"
"3997" "subj74" "doc249" 1 5 4 5 "expert"
"3998" "subj74" "doc426" 1 6 4 3 "expert"
"3999" "subj74" "doc292" 1 7 2 8 "expert"
"4000" "subj74" "doc478" 1 8 3 6 "expert"
"4001" "subj74" "doc018" 1 9 5 1 "expert"
"4002" "subj74" "doc416" 1 10 4 2 "expert"
"4003" "subj74" "doc079" 2 1 5 3 "expert"
"4004" "subj74" "doc113" 2 2 4 7 "expert"
"4005" "subj74" "doc465" 2 3 5 1 "expert"
"4006" "subj74" "doc252" 2 4 5 2 "expert"
"4007" "subj74" "doc413" 2 5 4 8 "expert"
"4008" "subj74" "doc004" 2 6 5 6 "expert"
"4009" "subj74" "doc526" 2 7 4 9 "expert"
"4010" "subj74" "doc334" 2 8 3 10 "expert"
"4011" "subj74" "doc333" 2 9 5 5 "expert"
"4012" "subj74" "doc207" 2 10 5 4 "expert"
"4013" "subj74" "doc081" 3 1 4 9 "expert"
"4014" "subj74" "doc075" 3 2 5 4 "expert"
"4015" "subj74" "doc481" 3 3 5 2 "expert"
"4016" "subj74" "doc314" 3 4 5 6 "expert"
"4017" "subj74" "doc388" 3 5 5 3 "expert"
"4018" "subj74" "doc513" 3 6 5 1 "expert"
"4019" "subj74" "doc352" 3 7 4 5 "expert"
"4020" "subj74" "doc078" 3 8 5 7 "expert"
"4021" "subj74" "doc232" 3 9 4 8 "expert"
"4022" "subj74" "doc309" 3 10 2 10 "expert"
"4023" "subj74" "doc529" 4 1 5 5 "expert"
"4024" "subj74" "doc331" 4 2 5 6 "expert"
"4025" "subj74" "doc200" 4 3 5 2 "expert"
"4026" "subj74" "doc148" 4 4 4 8 "expert"
"4027" "subj74" "doc041" 4 5 4 7 "expert"
"4028" "subj74" "doc383" 4 6 2 10 "expert"
"4029" "subj74" "doc044" 4 7 2 9 "expert"
"4030" "subj74" "doc019" 4 8 5 3 "expert"
"4031" "subj74" "doc138" 4 9 5 4 "expert"
"4032" "subj74" "doc302" 4 10 5 1 "expert"
"4033" "subj74" "doc241" 5 1 5 2 "expert"
"4034" "subj74" "doc523" 5 2 5 6 "expert"
"4035" "subj74" "doc198" 5 3 5 1 "expert"
"4036" "subj74" "doc210" 5 4 4 10 "expert"
"4037" "subj74" "doc180" 5 5 4 9 "expert"
"4038" "subj74" "doc317" 5 6 5 5 "expert"
"4039" "subj74" "doc531" 5 7 4 8 "expert"
"4040" "subj74" "doc507" 5 8 5 4 "expert"
"4041" "subj74" "doc283" 5 9 5 3 "expert"
"4042" "subj74" "doc499" 5 10 4 7 "expert"
"4043" "subj74" "doc466" 6 1 4 5 "expert"
"4044" "subj74" "doc032" 6 2 5 1 "expert"
"4045" "subj74" "doc517" 6 3 4 7 "expert"
"4046" "subj74" "doc118" 6 4 3 9 "expert"
"4047" "subj74" "doc248" 6 5 5 4 "expert"
"4048" "subj74" "doc411" 6 6 5 2 "expert"
"4049" "subj74" "doc371" 6 7 5 3 "expert"
"4050" "subj74" "doc162" 6 8 4 8 "expert"
"4051" "subj74" "doc140" 6 9 4 6 "expert"
"4052" "subj74" "doc129" 6 10 2 10 "expert"
"4053" "subj74" "doc524" 7 1 1 10 "expert"
"4054" "subj74" "doc370" 7 2 5 3 "expert"
"4055" "subj74" "doc404" 7 3 4 6 "expert"
"4056" "subj74" "doc178" 7 4 4 7 "expert"
"4057" "subj74" "doc506" 7 5 5 5 "expert"
"4058" "subj74" "doc349" 7 6 4 8 "expert"
"4059" "subj74" "doc453" 7 7 3 9 "expert"
"4060" "subj74" "doc387" 7 8 4 4 "expert"
"4061" "subj74" "doc169" 7 9 5 1 "expert"
"4062" "subj74" "doc277" 7 10 5 2 "expert"
"4063" "subj74" "doc076" 8 1 2 10 "expert"
"4064" "subj74" "doc013" 8 2 3 9 "expert"
"4065" "subj74" "doc460" 8 3 4 7 "expert"
"4066" "subj74" "doc484" 8 4 5 3 "expert"
"4067" "subj74" "doc047" 8 5 5 4 "expert"
"4068" "subj74" "doc190" 8 6 5 1 "expert"
"4069" "subj74" "doc157" 8 7 4 8 "expert"
"4070" "subj74" "doc022" 8 8 4 6 "expert"
"4071" "subj74" "doc010" 8 9 5 2 "expert"
"4072" "subj74" "doc062" 8 10 5 5 "expert"
"4073" "subj74" "doc139" 9 1 5 5 "expert"
"4074" "subj74" "doc016" 9 2 5 2 "expert"
"4075" "subj74" "doc132" 9 3 1 10 "expert"
"4076" "subj74" "doc353" 9 4 5 3 "expert"
"4077" "subj74" "doc154" 9 5 5 4 "expert"
"4078" "subj74" "doc339" 9 6 4 7 "expert"
"4079" "subj74" "doc146" 9 7 4 8 "expert"
"4080" "subj74" "doc192" 9 8 5 6 "expert"
"4081" "subj74" "doc511" 9 9 4 9 "expert"
"4082" "subj74" "doc003" 9 10 5 1 "expert"
"4083" "subj74" "doc318" 10 1 5 3 "expert"
"4084" "subj74" "doc342" 10 2 5 2 "expert"
"4085" "subj74" "doc375" 10 3 4 8 "expert"
"4086" "subj74" "doc181" 10 4 4 9 "expert"
"4087" "subj74" "doc311" 10 5 4 7 "expert"
"4088" "subj74" "doc496" 10 6 4 10 "expert"
"4089" "subj74" "doc469" 10 7 5 4 "expert"
"4090" "subj74" "doc020" 10 8 5 1 "expert"
"4091" "subj74" "doc521" 10 9 5 5 "expert"
"4092" "subj74" "doc459" 10 10 4 6 "expert"
"4093" "subj74" "doc290" 11 1 3 9 "expert"
"4094" "subj74" "doc135" 11 2 5 5 "expert"
"4095" "subj74" "doc503" 11 3 5 3 "expert"
"4096" "subj74" "doc128" 11 4 2 10 "expert"
"4097" "subj74" "doc109" 11 5 4 8 "expert"
"4098" "subj74" "doc508" 11 6 5 1 "expert"
"4099" "subj74" "doc189" 11 7 5 4 "expert"
"4100" "subj74" "doc520" 11 8 5 2 "expert"
"4101" "subj74" "doc133" 11 9 5 6 "expert"
"4102" "subj74" "doc436" 11 10 4 7 "expert"
"4103" "subj74" "doc310" 12 1 5 1 "expert"
"4104" "subj74" "doc287" 12 2 4 7 "expert"
"4105" "subj74" "doc058" 12 3 5 3 "expert"
"4106" "subj74" "doc297" 12 4 2 8 "expert"
"4107" "subj74" "doc329" 12 5 5 2 "expert"
"4108" "subj74" "doc095" 12 6 4 6 "expert"
"4109" "subj74" "doc389" 12 7 5 4 "expert"
"4110" "subj74" "doc437" 12 8 1 10 "expert"
"4111" "subj74" "doc299" 12 9 5 5 "expert"
"4112" "subj74" "doc141" 12 10 1 9 "expert"
"4113" "subj74" "doc206" 13 1 4 8 "expert"
"4114" "subj74" "doc525" 13 2 4 9 "expert"
"4115" "subj74" "doc086" 13 3 5 3 "expert"
"4116" "subj74" "doc050" 13 4 5 1 "expert"
"4117" "subj74" "doc510" 13 5 5 4 "expert"
"4118" "subj74" "doc224" 13 6 5 2 "expert"
"4119" "subj74" "doc216" 13 7 4 10 "expert"
"4120" "subj74" "doc399" 13 8 5 5 "expert"
"4121" "subj74" "doc229" 13 9 5 7 "expert"
"4122" "subj74" "doc522" 13 10 5 6 "expert"
"4123" "subj74" "doc470" 14 1 5 2 "expert"
"4124" "subj74" "doc345" 14 2 4 8 "expert"
"4125" "subj74" "doc108" 14 3 5 5 "expert"
"4126" "subj74" "doc367" 14 4 5 3 "expert"
"4127" "subj74" "doc117" 14 5 2 10 "expert"
"4128" "subj74" "doc114" 14 6 5 4 "expert"
"4129" "subj74" "doc025" 14 7 5 1 "expert"
"4130" "subj74" "doc377" 14 8 5 6 "expert"
"4131" "subj74" "doc495" 14 9 5 7 "expert"
"4132" "subj74" "doc270" 14 10 4 9 "expert"
"4133" "subj74" "doc476" 15 1 5 2 "expert"
"4134" "subj74" "doc449" 15 2 5 1 "expert"
"4135" "subj74" "doc419" 15 3 5 6 "expert"
"4136" "subj74" "doc343" 15 4 5 7 "expert"
"4137" "subj74" "doc053" 15 5 5 3 "expert"
"4138" "subj74" "doc071" 15 6 4 9 "expert"
"4139" "subj74" "doc144" 15 7 5 4 "expert"
"4140" "subj74" "doc291" 15 8 1 10 "expert"
"4141" "subj74" "doc396" 15 9 4 8 "expert"
"4142" "subj74" "doc030" 15 10 5 5 "expert"
"4143" "subj74" "doc274" 16 1 5 4 "expert"
"4144" "subj74" "doc233" 16 2 5 1 "expert"
"4145" "subj74" "doc165" 16 3 4 6 "expert"
"4146" "subj74" "doc125" 16 4 2 10 "expert"
"4147" "subj74" "doc033" 16 5 5 5 "expert"
"4148" "subj74" "doc439" 16 6 4 7 "expert"
"4149" "subj74" "doc392" 16 7 5 2 "expert"
"4150" "subj74" "doc008" 16 8 5 3 "expert"
"4151" "subj74" "doc063" 16 9 4 8 "expert"
"4152" "subj74" "doc538" 16 10 4 9 "expert"
"4153" "subj74" "doc199" 17 1 5 7 "expert"
"4154" "subj74" "doc255" 17 2 2 10 "expert"
"4155" "subj74" "doc362" 17 3 5 5 "expert"
"4156" "subj74" "doc002" 17 4 5 4 "expert"
"4157" "subj74" "doc325" 17 5 4 8 "expert"
"4158" "subj74" "doc456" 17 6 5 6 "expert"
"4159" "subj74" "doc175" 17 7 5 3 "expert"
"4160" "subj74" "doc354" 17 8 5 1 "expert"
"4161" "subj74" "doc326" 17 9 5 2 "expert"
"4162" "subj74" "doc085" 17 10 4 9 "expert"
"4163" "subj74" "doc376" 18 1 4 9 "expert"
"4164" "subj74" "doc163" 18 2 5 5 "expert"
"4165" "subj74" "doc424" 18 3 2 10 "expert"
"4166" "subj74" "doc293" 18 4 5 6 "expert"
"4167" "subj74" "doc423" 18 5 4 8 "expert"
"4168" "subj74" "doc055" 18 6 5 1 "expert"
"4169" "subj74" "doc242" 18 7 4 7 "expert"
"4170" "subj74" "doc402" 18 8 5 4 "expert"
"4171" "subj74" "doc130" 18 9 5 3 "expert"
"4172" "subj74" "doc298" 18 10 5 2 "expert"
"4173" "subj74" "doc282" 19 1 5 6 "expert"
"4174" "subj74" "doc313" 19 2 2 10 "expert"
"4175" "subj74" "doc414" 19 3 4 7 "expert"
"4176" "subj74" "doc084" 19 4 5 3 "expert"
"4177" "subj74" "doc027" 19 5 2 9 "expert"
"4178" "subj74" "doc440" 19 6 3 8 "expert"
"4179" "subj74" "doc323" 19 7 5 2 "expert"
"4180" "subj74" "doc072" 19 8 5 1 "expert"
"4181" "subj74" "doc256" 19 9 5 4 "expert"
"4182" "subj74" "doc390" 19 10 5 5 "expert"
"4183" "subj74" "doc494" 20 1 2 10 "expert"
"4184" "subj74" "doc434" 20 2 5 3 "expert"
"4185" "subj74" "doc398" 20 3 3 9 "expert"
"4186" "subj74" "doc250" 20 4 5 1 "expert"
"4187" "subj74" "doc497" 20 5 5 4 "expert"
"4188" "subj74" "doc090" 20 6 5 6 "expert"
"4189" "subj74" "doc324" 20 7 5 2 "expert"
"4190" "subj74" "doc209" 20 8 4 7 "expert"
"4191" "subj74" "doc296" 20 9 5 5 "expert"
"4192" "subj74" "doc286" 20 10 4 8 "expert"
"4193" "subj74" "doc516" 21 1 4 5 "expert"
"4194" "subj74" "doc042" 21 2 4 6 "expert"
"4195" "subj74" "doc024" 21 3 5 3 "expert"
"4196" "subj74" "doc403" 21 4 5 1 "expert"
"4197" "subj74" "doc412" 21 5 5 4 "expert"
"4198" "subj74" "doc057" 21 6 4 8 "expert"
"4199" "subj74" "doc251" 21 7 4 7 "expert"
"4200" "subj74" "doc359" 21 8 1 10 "expert"
"4201" "subj74" "doc356" 21 9 2 9 "expert"
"4202" "subj74" "doc012" 21 10 5 2 "expert"
"4203" "subj74" "doc433" 22 1 5 8 "expert"
"4204" "subj74" "doc400" 22 2 4 3 "expert"
"4205" "subj74" "doc467" 22 3 1 10 "expert"
"4206" "subj74" "doc168" 22 4 4 7 "expert"
"4207" "subj74" "doc480" 22 5 5 1 "expert"
"4208" "subj74" "doc246" 22 6 5 2 "expert"
"4209" "subj74" "doc260" 22 7 5 5 "expert"
"4210" "subj74" "doc223" 22 8 3 9 "expert"
"4211" "subj74" "doc489" 22 9 4 4 "expert"
"4212" "subj74" "doc056" 22 10 4 6 "expert"
"4213" "subj74" "doc535" 23 1 5 2 "expert"
"4214" "subj74" "doc009" 23 2 1 10 "expert"
"4215" "subj74" "doc087" 23 3 4 9 "expert"
"4216" "subj74" "doc443" 23 4 5 1 "expert"
"4217" "subj74" "doc142" 23 5 5 5 "expert"
"4218" "subj74" "doc155" 23 6 5 4 "expert"
"4219" "subj74" "doc122" 23 7 4 8 "expert"
"4220" "subj74" "doc147" 23 8 5 3 "expert"
"4221" "subj74" "doc418" 23 9 4 7 "expert"
"4222" "subj74" "doc515" 23 10 4 6 "expert"
"4223" "subj74" "doc408" 24 1 5 3 "expert"
"4224" "subj74" "doc268" 24 2 3 7 "expert"
"4225" "subj74" "doc409" 24 3 5 4 "expert"
"4226" "subj74" "doc462" 24 4 2 9 "expert"
"4227" "subj74" "doc386" 24 5 2 8 "expert"
"4228" "subj74" "doc276" 24 6 1 10 "expert"
"4229" "subj74" "doc512" 24 7 5 1 "expert"
"4230" "subj74" "doc312" 24 8 5 2 "expert"
"4231" "subj74" "doc432" 24 9 5 5 "expert"
"4232" "subj74" "doc222" 24 10 5 6 "expert"
"4233" "subj74" "doc077" 25 1 5 8 "expert"
"4234" "subj74" "doc530" 25 2 5 3 "expert"
"4235" "subj74" "doc528" 25 3 5 7 "expert"
"4236" "subj74" "doc045" 25 4 5 6 "expert"
"4237" "subj74" "doc202" 25 5 5 2 "expert"
"4238" "subj74" "doc338" 25 6 5 9 "expert"
"4239" "subj74" "doc304" 25 7 5 4 "expert"
"4240" "subj74" "doc153" 25 8 5 1 "expert"
"4241" "subj74" "doc422" 25 9 5 10 "expert"
"4242" "subj74" "doc504" 25 10 5 5 "expert"
"4243" "subj74" "doc289" 26 1 3 10 "expert"
"4244" "subj74" "doc101" 26 2 4 9 "expert"
"4245" "subj74" "doc264" 26 3 5 7 "expert"
"4246" "subj74" "doc219" 26 4 5 3 "expert"
"4247" "subj74" "doc452" 26 5 5 5 "expert"
"4248" "subj74" "doc067" 26 6 5 4 "expert"
"4249" "subj74" "doc487" 26 7 5 6 "expert"
"4250" "subj74" "doc295" 26 8 5 8 "expert"
"4251" "subj74" "doc225" 26 9 5 2 "expert"
"4252" "subj74" "doc391" 26 10 5 1 "expert"
"4253" "subj74" "doc263" 27 1 5 5 "expert"
"4254" "subj74" "doc228" 27 2 4 8 "expert"
"4255" "subj74" "doc358" 27 3 5 6 "expert"
"4256" "subj74" "doc265" 27 4 4 7 "expert"
"4257" "subj74" "doc054" 27 5 5 4 "expert"
"4258" "subj74" "doc091" 27 6 5 2 "expert"
"4259" "subj74" "doc415" 27 7 5 1 "expert"
"4260" "subj74" "doc340" 27 8 5 3 "expert"
"4261" "subj74" "doc240" 27 9 4 9 "expert"
"4262" "subj74" "doc258" 27 10 4 10 "expert"
"4263" "subj74" "doc278" 28 1 5 3 "expert"
"4264" "subj74" "doc059" 28 2 5 1 "expert"
"4265" "subj74" "doc421" 28 3 5 4 "expert"
"4266" "subj74" "doc127" 28 4 4 7 "expert"
"4267" "subj74" "doc269" 28 5 4 10 "expert"
"4268" "subj74" "doc015" 28 6 4 9 "expert"
"4269" "subj74" "doc124" 28 7 4 8 "expert"
"4270" "subj74" "doc106" 28 8 5 5 "expert"
"4271" "subj74" "doc115" 28 9 5 2 "expert"
"4272" "subj74" "doc341" 28 10 5 6 "expert"
"4273" "subj74" "doc486" 29 1 4 5 "expert"
"4274" "subj74" "doc374" 29 2 4 7 "expert"
"4275" "subj74" "doc448" 29 3 5 2 "expert"
"4276" "subj74" "doc039" 29 4 5 3 "expert"
"4277" "subj74" "doc281" 29 5 5 4 "expert"
"4278" "subj74" "doc344" 29 6 5 6 "expert"
"4279" "subj74" "doc397" 29 7 3 10 "expert"
"4280" "subj74" "doc007" 29 8 4 9 "expert"
"4281" "subj74" "doc191" 29 9 5 1 "expert"
"4282" "subj74" "doc193" 29 10 4 8 "expert"
"4283" "subj74" "doc308" 30 1 5 6 "expert"
"4284" "subj74" "doc350" 30 2 4 7 "expert"
"4285" "subj74" "doc069" 30 3 5 2 "expert"
"4286" "subj74" "doc483" 30 4 5 3 "expert"
"4287" "subj74" "doc361" 30 5 5 4 "expert"
"4288" "subj74" "doc518" 30 6 1 10 "expert"
"4289" "subj74" "doc036" 30 7 4 9 "expert"
"4290" "subj74" "doc428" 30 8 4 8 "expert"
"4291" "subj74" "doc131" 30 9 5 5 "expert"
"4292" "subj74" "doc231" 30 10 5 1 "expert"
"4293" "subj74" "doc005" 31 1 4 7 "expert"
"4294" "subj74" "doc029" 31 2 3 9 "expert"
"4295" "subj74" "doc444" 31 3 5 2 "expert"
"4296" "subj74" "doc096" 31 4 5 3 "expert"
"4297" "subj74" "doc294" 31 5 5 5 "expert"
"4298" "subj74" "doc472" 31 6 5 1 "expert"
"4299" "subj74" "doc120" 31 7 5 4 "expert"
"4300" "subj74" "doc267" 31 8 4 6 "expert"
"4301" "subj74" "doc394" 31 9 2 10 "expert"
"4302" "subj74" "doc152" 31 10 4 8 "expert"
"4303" "subj74" "doc183" 32 1 5 9 "expert"
"4304" "subj74" "doc475" 32 2 5 2 "expert"
"4305" "subj74" "doc357" 32 3 5 3 "expert"
"4306" "subj74" "doc372" 32 4 5 8 "expert"
"4307" "subj74" "doc321" 32 5 5 1 "expert"
"4308" "subj74" "doc438" 32 6 5 4 "expert"
"4309" "subj74" "doc254" 32 7 5 6 "expert"
"4310" "subj74" "doc215" 32 8 5 5 "expert"
"4311" "subj74" "doc273" 32 9 5 7 "expert"
"4312" "subj74" "doc035" 32 10 4 10 "expert"
"4313" "subj74" "doc239" 33 1 5 2 "expert"
"4314" "subj74" "doc380" 33 2 5 6 "expert"
"4315" "subj74" "doc218" 33 3 5 3 "expert"
"4316" "subj74" "doc023" 33 4 5 4 "expert"
"4317" "subj74" "doc104" 33 5 5 1 "expert"
"4318" "subj74" "doc167" 33 6 5 5 "expert"
"4319" "subj74" "doc161" 33 7 4 9 "expert"
"4320" "subj74" "doc373" 33 8 4 10 "expert"
"4321" "subj74" "doc052" 33 9 4 8 "expert"
"4322" "subj74" "doc137" 33 10 5 7 "expert"
"4323" "subj74" "doc227" 34 1 5 1 "expert"
"4324" "subj74" "doc038" 34 2 4 6 "expert"
"4325" "subj74" "doc116" 34 3 3 8 "expert"
"4326" "subj74" "doc381" 34 4 5 4 "expert"
"4327" "subj74" "doc332" 34 5 2 10 "expert"
"4328" "subj74" "doc365" 34 6 5 5 "expert"
"4329" "subj74" "doc017" 34 7 5 3 "expert"
"4330" "subj74" "doc253" 34 8 3 9 "expert"
"4331" "subj74" "doc410" 34 9 5 2 "expert"
"4332" "subj74" "doc245" 34 10 3 7 "expert"
"4333" "subj74" "doc429" 35 1 5 2 "expert"
"4334" "subj74" "doc011" 35 2 4 7 "expert"
"4335" "subj74" "doc151" 35 3 5 6 "expert"
"4336" "subj74" "doc006" 35 4 5 5 "expert"
"4337" "subj74" "doc102" 35 5 1 10 "expert"
"4338" "subj74" "doc243" 35 6 5 4 "expert"
"4339" "subj74" "doc082" 35 7 5 1 "expert"
"4340" "subj74" "doc482" 35 8 4 9 "expert"
"4341" "subj74" "doc427" 35 9 4 8 "expert"
"4342" "subj74" "doc213" 35 10 5 3 "expert"
"4343" "subj74" "doc261" 36 1 5 3 "expert"
"4344" "subj74" "doc393" 36 2 4 6 "expert"
"4345" "subj74" "doc088" 36 3 1 10 "expert"
"4346" "subj74" "doc194" 36 4 5 4 "expert"
"4347" "subj74" "doc368" 36 5 2 8 "expert"
"4348" "subj74" "doc220" 36 6 5 5 "expert"
"4349" "subj74" "doc319" 36 7 5 2 "expert"
"4350" "subj74" "doc203" 36 8 2 9 "expert"
"4351" "subj74" "doc074" 36 9 5 1 "expert"
"4352" "subj74" "doc176" 36 10 3 7 "expert"
"4353" "subj74" "doc093" 37 1 5 3 "expert"
"4354" "subj74" "doc363" 37 2 5 8 "expert"
"4355" "subj74" "doc107" 37 3 5 1 "expert"
"4356" "subj74" "doc364" 37 4 3 10 "expert"
"4357" "subj74" "doc212" 37 5 5 7 "expert"
"4358" "subj74" "doc170" 37 6 5 6 "expert"
"4359" "subj74" "doc172" 37 7 4 9 "expert"
"4360" "subj74" "doc366" 37 8 5 4 "expert"
"4361" "subj74" "doc214" 37 9 5 2 "expert"
